reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
78,80,162,13,3,94,6,128.65185379981995,,128.63806689996272,128.65185379981995,129.6517436997965,129.6517436997965,129.6517436997965,129.78825919982046,l,0.1339384000748396,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
27,50,21,13,4,95,2,129.80145849986002,,129.78961759991944,129.80145849986002,130.80173499998637,130.80173499998637,130.80173499998637,131.16849659988657,t,0.36066280002705753,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
49,60,89,13,5,96,4,131.18458190001547,,131.16889639990404,131.18458190001547,132.16813170001842,132.16813170001842,132.18462789990008,132.27003020001575,t,0.09552299999631941,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
40,55,62,13,6,97,3,132.28452069987543,,132.2709036997985,132.28452069987543,133.2845997000113,133.2845997000113,133.2845997000113,133.6526867998764,t,0.35222369991242886,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
67,75,119,14,0,98,5,133.66782289999537,,133.65357109997422,133.66782289999537,134.6679624998942,134.6679624998942,134.6679624998942,134.9710740998853,l,0.30043460009619594,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
40,55,62,14,1,99,3,134.98415839998052,,134.9724675999023,134.98415839998052,135.98395359981805,135.98395359981805,135.98395359981805,136.63586639985442,l,0.6396025998983532,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
27,50,21,14,2,100,2,136.65074339997955,,136.63676329981536,136.65074339997955,137.65088689979166,137.65088689979166,137.65088689979166,137.93540750001557,t,0.2701560000423342,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
49,60,89,14,3,101,4,137.95057399990037,,137.9366262999829,137.95057399990037,138.95078409998678,138.95078409998678,138.95078409998678,139.5685126997996,l,0.612948999973014,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
78,80,162,14,4,102,6,139.5834081999492,,139.56941009988077,139.5834081999492,140.58378220000304,140.58378220000304,140.58378220000304,140.88535130000673,l,0.29089839989319444,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
15,35,13,14,5,103,1,140.90018239989877,,140.88659829995595,140.90018239989877,141.90024219988845,141.90024219988845,141.90024219988845,142.1849858998321,t,0.2682515000924468,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
11,30,7,14,6,104,0,142.199990299996,,142.1858651000075,142.199990299996,143.19999999995343,143.19999999995343,143.19999999995343,143.81841989979148,t,0.6147786998189986,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
